Type,ID,Name,Subgroup,n,Mean (SE),KW test Padj,Dunn's test Padj (MARD vs MOD),Dunn's test Padj (MARD vs SIDD),Dunn's test Padj (MOD vs SIDD),Dunn's test Padj (MARD vs SIRD),Dunn's test Padj (MOD vs SIRD),Dunn's test Padj (SIDD vs SIRD)
PRT,RTN4RL2,RTN4RL2,SIDD,213,19.53 (0.05),0.910022141805517,0.912408896470998,0.695683454098186,0.888759821753471,0.912405257637403,1.0,1.0
PRT,RTN4RL2,RTN4RL2,MARD,224,19.5 (0.08),,,,,,,
PRT,RTN4RL2,RTN4RL2,MOD,111,19.49 (0.08),,,,,,,
PRT,RTN4RL2,RTN4RL2,SIRD,65,19.58 (0.11),,,,,,,
PRT,S100A8,S100A8,SIDD,198,21.61 (0.16),0.864693534379906,0.880179371135214,0.991752359013394,1.0,0.745894687936345,0.963275536451502,1.0
PRT,S100A8,S100A8,MARD,220,21.34 (0.17),,,,,,,
PRT,S100A8,S100A8,MOD,115,21.28 (0.21),,,,,,,
PRT,S100A8,S100A8,SIRD,65,21.33 (0.27),,,,,,,
PRT,S100A9,S100A9,SIDD,222,18.02 (0.15),0.933243530215021,1.0,0.947503809144516,1.0,1.0,1.0,0.983309016106048
PRT,S100A9,S100A9,MARD,235,18 (0.14),,,,,,,
PRT,S100A9,S100A9,MOD,129,18.25 (0.2),,,,,,,
PRT,S100A9,S100A9,SIRD,73,18.15 (0.31),,,,,,,
PRT,SAA1,SAA1,SIDD,242,20.36 (0.09),0.635355284098886,0.543454124536312,0.67086975784276,0.706510174669453,0.342513159517189,0.588561604566029,0.33727469090352
PRT,SAA1,SAA1,MARD,268,20.28 (0.08),,,,,,,
PRT,SAA1,SAA1,MOD,139,20.43 (0.09),,,,,,,
PRT,SAA1,SAA1,SIRD,80,20.58 (0.15),,,,,,,
PRT,SAA2,SAA2,SIDD,238,19.37 (0.1),0.447157249094564,0.402566995484984,0.463744832053316,0.923524034713279,0.0708664218358004,0.232150465450534,0.222019594708617
PRT,SAA2,SAA2,MARD,264,19.23 (0.09),,,,,,,
PRT,SAA2,SAA2,MOD,138,19.37 (0.11),,,,,,,
PRT,SAA2,SAA2,SIRD,79,19.68 (0.16),,,,,,,
PRT,SAA4,SAA4,SIDD,242,23.78 (0.03),0.853689723402213,0.85884983812989,1.0,1.0,0.903801128863889,1.0,0.98960247579715
PRT,SAA4,SAA4,MARD,268,23.75 (0.03),,,,,,,
PRT,SAA4,SAA4,MOD,139,23.8 (0.04),,,,,,,
PRT,SAA4,SAA4,SIRD,80,23.77 (0.05),,,,,,,
PRT,SAE1,SAE1,SIDD,211,18.78 (0.05),0.754920008165253,0.862485035914678,0.556616672285664,0.64351025356181,0.489654553166346,0.958657908246067,0.756437600902114
PRT,SAE1,SAE1,MARD,220,18.74 (0.05),,,,,,,
PRT,SAE1,SAE1,MOD,121,18.72 (0.07),,,,,,,
PRT,SAE1,SAE1,SIRD,68,18.88 (0.07),,,,,,,
PRT,SAMHD1,SAMHD1,SIDD,216,18.87 (0.08),0.688498341362992,0.642735826592726,0.423980356214895,0.860728520395854,0.765686286206428,0.658917379084033,0.842605646373069
PRT,SAMHD1,SAMHD1,MARD,239,18.77 (0.07),,,,,,,
PRT,SAMHD1,SAMHD1,MOD,130,18.76 (0.11),,,,,,,
PRT,SAMHD1,SAMHD1,SIRD,71,18.77 (0.12),,,,,,,
PRT,SBSN,SBSN,SIDD,242,19.9 (0.03),0.644819994961197,0.459115087516582,0.819005935004341,0.486750228033481,0.678089189482646,0.702771024231167,0.611549298572705
PRT,SBSN,SBSN,MARD,268,19.86 (0.03),,,,,,,
PRT,SBSN,SBSN,MOD,139,19.8 (0.04),,,,,,,
PRT,SBSN,SBSN,SIRD,80,19.84 (0.05),,,,,,,
PRT,SCIN,SCIN,SIDD,210,14.66 (0.11),0.708147664861716,0.689296734941639,0.486149277733045,0.502539163926233,0.571571887394308,0.982146558115217,0.706910457997173
PRT,SCIN,SCIN,MARD,221,14.74 (0.09),,,,,,,
PRT,SCIN,SCIN,MOD,117,14.92 (0.16),,,,,,,
PRT,SCIN,SCIN,SIRD,69,14.51 (0.19),,,,,,,
PRT,SCRIB,SCRIB,SIDD,230,17.55 (0.04),0.359505686127174,0.276475731838583,0.337870554900117,0.0469071015434607,0.509793493408527,0.608549240489375,0.272790877710557
PRT,SCRIB,SCRIB,MARD,258,17.44 (0.05),,,,,,,
PRT,SCRIB,SCRIB,MOD,133,17.42 (0.05),,,,,,,
PRT,SCRIB,SCRIB,SIRD,78,17.45 (0.07),,,,,,,
PRT,SELENBP1,SELENBP1,SIDD,242,21.55 (0.05),0.0880771993852935,0.0044801624150246,0.759922246391345,0.0044471020713449,0.640193984033053,0.143645831330915,0.613846218874235
PRT,SELENBP1,SELENBP1,MARD,268,21.55 (0.05),,,,,,,
PRT,SELENBP1,SELENBP1,MOD,139,21.76 (0.07),,,,,,,
PRT,SELENBP1,SELENBP1,SIRD,80,21.65 (0.08),,,,,,,
PRT,SELENOI,SELENOI,SIDD,194,19.94 (0.04),0.569628214022895,0.24359312225661,0.621838074061436,0.377243496152509,0.870857840073384,0.329930540152172,0.586851201113908
PRT,SELENOI,SELENOI,MARD,223,19.88 (0.04),,,,,,,
PRT,SELENOI,SELENOI,MOD,116,19.97 (0.05),,,,,,,
PRT,SELENOI,SELENOI,SIRD,57,19.88 (0.07),,,,,,,
PRT,SELENOP,SELENOP,SIDD,242,19.73 (0.03),0.480694139487164,0.97284460430404,0.938316737285306,0.791878158633534,0.123373026888091,0.134890213344757,0.111716387406612
PRT,SELENOP,SELENOP,MARD,268,19.7 (0.02),,,,,,,
PRT,SELENOP,SELENOP,MOD,139,19.71 (0.04),,,,,,,
PRT,SELENOP,SELENOP,SIRD,80,19.6 (0.04),,,,,,,
PRT,SELL,SELL,SIDD,242,17.05 (0.04),0.218508324593584,0.0792305809979142,0.134060489344554,0.512794283594802,0.0494327091627663,0.547532146495185,0.265150419049364
PRT,SELL,SELL,MARD,267,16.94 (0.04),,,,,,,
PRT,SELL,SELL,MOD,139,17.07 (0.04),,,,,,,
PRT,SELL,SELL,SIRD,80,17.13 (0.06),,,,,,,
PRT,SEMG2,SEMG2,SIDD,202,18.05 (0.1),0.574479181482799,0.578180423666658,0.527845197569805,0.283812401295581,0.54838565939004,0.365001809863224,0.833892236023274
PRT,SEMG2,SEMG2,MARD,212,18.06 (0.09),,,,,,,
PRT,SEMG2,SEMG2,MOD,110,17.76 (0.17),,,,,,,
PRT,SEMG2,SEMG2,SIRD,68,18.14 (0.16),,,,,,,
PRT,SEPTIN2,SEPTIN2,SIDD,185,17.84 (0.13),0.574479181482799,0.720789430277102,0.612014293543086,0.888397082708053,0.204210356572475,0.294888168529444,0.284276745243699
PRT,SEPTIN2,SEPTIN2,MARD,194,18.03 (0.12),,,,,,,
PRT,SEPTIN2,SEPTIN2,MOD,108,17.78 (0.18),,,,,,,
PRT,SEPTIN2,SEPTIN2,SIRD,54,17.5 (0.21),,,,,,,
PRT,SEPTIN7,SEPTIN7,SIDD,222,17.04 (0.08),0.574479181482799,0.287208333619816,0.726919325886169,0.372496283720354,0.637428258125662,0.207552155419524,0.667068440015689
PRT,SEPTIN7,SEPTIN7,MARD,248,16.94 (0.07),,,,,,,
PRT,SEPTIN7,SEPTIN7,MOD,130,16.76 (0.09),,,,,,,
PRT,SEPTIN7,SEPTIN7,SIRD,75,17.04 (0.13),,,,,,,
PRT,SERPINA1,SERPINA1,SIDD,242,27.22 (0.02),0.576604514873557,0.210728972162668,0.495763651456079,0.624600820811458,0.640111716712553,0.630833203293952,0.957045548066408
PRT,SERPINA1,SERPINA1,MARD,268,27.25 (0.02),,,,,,,
PRT,SERPINA1,SERPINA1,MOD,139,27.18 (0.02),,,,,,,
PRT,SERPINA1,SERPINA1,SIRD,80,27.24 (0.04),,,,,,,
PRT,SERPINA10,SERPINA10,SIDD,242,19.45 (0.05),0.513728222923643,0.209856418102716,0.966998892942154,0.10575504817593,0.898274175763118,0.401396767829255,1.0
PRT,SERPINA10,SERPINA10,MARD,268,19.47 (0.05),,,,,,,
PRT,SERPINA10,SERPINA10,MOD,139,19.66 (0.07),,,,,,,
PRT,SERPINA10,SERPINA10,SIRD,80,19.51 (0.09),,,,,,,
PRT,SERPINA11,SERPINA11,SIDD,179,13.3 (0.22),0.971376379941284,1.0,1.0,1.0,1.0,1.0,0.94118179905669
PRT,SERPINA11,SERPINA11,MARD,210,13.62 (0.21),,,,,,,
PRT,SERPINA11,SERPINA11,MOD,104,13.49 (0.29),,,,,,,
PRT,SERPINA11,SERPINA11,SIRD,57,13.4 (0.43),,,,,,,
PRT,SERPINA2,SERPINA2,SIDD,242,16.99 (0.03),0.384743684670717,0.658098445008501,0.20246386155723,0.185332415207656,0.108574368272959,0.153550553404961,0.357143877222263
PRT,SERPINA2,SERPINA2,MARD,267,16.92 (0.03),,,,,,,
PRT,SERPINA2,SERPINA2,MOD,139,16.91 (0.04),,,,,,,
PRT,SERPINA2,SERPINA2,SIRD,80,17.09 (0.05),,,,,,,
PRT,SERPINA3,SERPINA3,SIDD,242,25.09 (0.02),0.574479181482799,0.926993314165639,1.0,1.0,0.283529606828163,0.184700906586828,0.131261941420357
PRT,SERPINA3,SERPINA3,MARD,268,25.08 (0.02),,,,,,,
PRT,SERPINA3,SERPINA3,MOD,139,25.07 (0.03),,,,,,,
PRT,SERPINA3,SERPINA3,SIRD,80,25.01 (0.04),,,,,,,
PRT,SERPINA4,SERPINA4,SIDD,242,21.54 (0.03),0.574479181482799,0.527458361876376,0.372335448032074,0.601578301528892,0.598827162412135,0.359816547014646,0.352431249475771
PRT,SERPINA4,SERPINA4,MARD,268,21.46 (0.03),,,,,,,
PRT,SERPINA4,SERPINA4,MOD,139,21.53 (0.04),,,,,,,
PRT,SERPINA4,SERPINA4,SIRD,80,21.45 (0.06),,,,,,,
PRT,SERPINA5,SERPINA5,SIDD,242,20.4 (0.03),0.906439317886853,0.879432132630006,1.0,1.0,1.0,1.0,1.0
PRT,SERPINA5,SERPINA5,MARD,268,20.34 (0.03),,,,,,,
PRT,SERPINA5,SERPINA5,MOD,139,20.28 (0.05),,,,,,,
PRT,SERPINA5,SERPINA5,SIRD,80,20.36 (0.04),,,,,,,
PRT,SERPINA6,SERPINA6,SIDD,242,22.03 (0.02),0.418452694616135,0.502617435320837,0.194959100236667,0.564048865444503,0.284263633179692,0.272841230770024,0.0892001373289381
PRT,SERPINA6,SERPINA6,MARD,268,21.99 (0.02),,,,,,,
PRT,SERPINA6,SERPINA6,MOD,139,22.01 (0.02),,,,,,,
PRT,SERPINA6,SERPINA6,SIRD,80,21.95 (0.03),,,,,,,
PRT,SERPINA7,SERPINA7,SIDD,242,20.56 (0.02),0.684697721765329,0.729380516053064,0.794795660011731,0.722484550015677,0.418056211229404,0.556463606662992,0.469879243165472
PRT,SERPINA7,SERPINA7,MARD,268,20.58 (0.02),,,,,,,
PRT,SERPINA7,SERPINA7,MOD,139,20.59 (0.03),,,,,,,
PRT,SERPINA7,SERPINA7,SIRD,80,20.64 (0.04),,,,,,,
PRT,SERPINB1,SERPINB1,SIDD,209,20.47 (0.22),0.211264457412528,0.584171541910762,0.188155894876561,0.1813277359972,0.118524262237981,0.22376622125142,0.0162403757687415
PRT,SERPINB1,SERPINB1,MARD,225,20.9 (0.2),,,,,,,
PRT,SERPINB1,SERPINB1,MOD,109,21.03 (0.33),,,,,,,
PRT,SERPINB1,SERPINB1,SIRD,65,21.76 (0.39),,,,,,,
PRT,SERPINB12,SERPINB12,SIDD,203,20.48 (0.06),0.181239850650833,0.108399931240206,0.314714843425442,0.0110140066026384,0.485011330879222,0.432082849344937,0.238976714476764
PRT,SERPINB12,SERPINB12,MARD,228,20.38 (0.07),,,,,,,
PRT,SERPINB12,SERPINB12,MOD,125,20.14 (0.12),,,,,,,
PRT,SERPINB12,SERPINB12,SIRD,69,20.18 (0.16),,,,,,,
PRT,SERPINB6,SERPINB6,SIDD,238,20.19 (0.12),0.574479181482799,0.359751591244242,0.559151377433013,0.600309855560644,0.397837806764482,0.245951612122526,0.281950629113057
PRT,SERPINB6,SERPINB6,MARD,254,20.38 (0.1),,,,,,,
PRT,SERPINB6,SERPINB6,MOD,134,20.22 (0.14),,,,,,,
PRT,SERPINB6,SERPINB6,SIRD,76,20.54 (0.18),,,,,,,
PRT,SERPINC1,SERPINC1,SIDD,242,24.21 (0.02),0.121579188411861,0.3685420104713,0.164201725806862,0.0799095659511985,0.0704125068842532,0.257024824148471,0.0088058849358153
PRT,SERPINC1,SERPINC1,MARD,268,24.18 (0.01),,,,,,,
PRT,SERPINC1,SERPINC1,MOD,139,24.17 (0.02),,,,,,,
PRT,SERPINC1,SERPINC1,SIRD,80,24.12 (0.03),,,,,,,
PRT,SERPIND1,SERPIND1,SIDD,242,22.93 (0.05),0.878480094172677,1.0,1.0,0.723334133811799,1.0,0.932432345526575,0.902803838835065
PRT,SERPIND1,SERPIND1,MARD,268,22.88 (0.05),,,,,,,
PRT,SERPIND1,SERPIND1,MOD,139,22.98 (0.07),,,,,,,
PRT,SERPIND1,SERPIND1,SIRD,80,22.94 (0.08),,,,,,,
PRT,SERPINE1,SERPINE1,SIDD,174,18.26 (0.11),0.827674279406012,0.814390794842654,1.0,1.0,0.809461570519763,1.0,0.978549961007694
PRT,SERPINE1,SERPINE1,MARD,199,18.55 (0.1),,,,,,,
PRT,SERPINE1,SERPINE1,MOD,101,18.35 (0.16),,,,,,,
PRT,SERPINE1,SERPINE1,SIRD,55,18.14 (0.27),,,,,,,
PRT,SERPINF1,SERPINF1,SIDD,242,24.39 (0.09),0.225765824548688,0.174511597770836,0.143708230623635,0.944226182735072,0.206127100772771,0.0449305037859478,0.0409618307165401
PRT,SERPINF1,SERPINF1,MARD,268,24.54 (0.08),,,,,,,
PRT,SERPINF1,SERPINF1,MOD,139,24.31 (0.1),,,,,,,
PRT,SERPINF1,SERPINF1,SIRD,80,24.76 (0.16),,,,,,,
PRT,SERPINF2,SERPINF2,SIDD,242,23.26 (0.02),0.0287814945013394,0.0296680921045352,0.0672324626165784,0.470799262848342,0.0561574692342694,0.0017704800313613,0.0024812900942604
PRT,SERPINF2,SERPINF2,MARD,268,23.22 (0.02),,,,,,,
PRT,SERPINF2,SERPINF2,MOD,139,23.29 (0.02),,,,,,,
PRT,SERPINF2,SERPINF2,SIRD,80,23.15 (0.03),,,,,,,
PRT,SERPING1,SERPING1,SIDD,242,24.84 (0.04),0.812348455256008,1.0,1.0,0.90942260996197,1.0,0.998290758746479,0.793521904237629
PRT,SERPING1,SERPING1,MARD,268,24.79 (0.03),,,,,,,
PRT,SERPING1,SERPING1,MOD,139,24.75 (0.06),,,,,,,
PRT,SERPING1,SERPING1,SIRD,80,24.78 (0.06),,,,,,,
PRT,SET,SET,SIDD,193,20.11 (0.09),0.607593107301651,0.505416537561934,0.988192502946859,0.415542497227203,0.29189221952673,0.250979505385312,0.434454428104496
PRT,SET,SET,MARD,200,20.03 (0.09),,,,,,,
PRT,SET,SET,MOD,107,19.91 (0.12),,,,,,,
PRT,SET,SET,SIRD,58,20.26 (0.17),,,,,,,
PRT,SEZ6L2,SEZ6L2,SIDD,178,19.08 (0.08),0.656613532065151,0.613254624549274,0.644966438425222,0.629080899139491,0.493542903389782,0.555516489262713,0.445972811151516
PRT,SEZ6L2,SEZ6L2,MARD,195,18.95 (0.1),,,,,,,
PRT,SEZ6L2,SEZ6L2,MOD,98,18.89 (0.13),,,,,,,
PRT,SEZ6L2,SEZ6L2,SIRD,53,18.76 (0.16),,,,,,,
PRT,SF3B1,SF3B1,SIDD,241,18.6 (0.05),0.935529052153587,1.0,1.0,1.0,1.0,1.0,0.903428479950833
PRT,SF3B1,SF3B1,MARD,263,18.5 (0.05),,,,,,,
PRT,SF3B1,SF3B1,MOD,134,18.61 (0.06),,,,,,,
PRT,SF3B1,SF3B1,SIRD,78,18.51 (0.12),,,,,,,
PRT,SF3B2,SF3B2,SIDD,234,17.53 (0.06),0.574479181482799,0.429317811544195,0.304138301588366,0.807261039421906,0.850488203238607,0.475211366895132,0.518818480316705
PRT,SF3B2,SF3B2,MARD,249,17.59 (0.06),,,,,,,
PRT,SF3B2,SF3B2,MOD,129,17.44 (0.09),,,,,,,
PRT,SF3B2,SF3B2,SIRD,76,17.63 (0.1),,,,,,,
PRT,SFN,SFN,SIDD,237,16.99 (0.09),0.084274183740299,0.2812112812739,0.0409115743579313,0.372588261316666,0.153032205653563,0.0346768148938292,0.0051242163266853
PRT,SFN,SFN,MARD,258,16.8 (0.08),,,,,,,
PRT,SFN,SFN,MOD,136,17.03 (0.13),,,,,,,
PRT,SFN,SFN,SIRD,80,16.67 (0.14),,,,,,,
PRT,SGPL1,SGPL1,SIDD,168,15.76 (0.04),0.864580283164789,1.0,0.917501556105888,0.937188346696776,0.627525864414919,0.72657227133475,1.0
PRT,SGPL1,SGPL1,MARD,191,15.76 (0.04),,,,,,,
PRT,SGPL1,SGPL1,MOD,101,15.79 (0.06),,,,,,,
PRT,SGPL1,SGPL1,SIRD,59,15.7 (0.06),,,,,,,
PRT,SHBG,SHBG,SIDD,242,17.2 (0.09),0.0076416336729111,0.0007025873651088,0.988495034028593,0.0004374950210897,0.0522663656141049,0.470013100265796,0.0408530702510923
PRT,SHBG,SHBG,MARD,267,17.24 (0.07),,,,,,,
PRT,SHBG,SHBG,MOD,138,16.66 (0.12),,,,,,,
PRT,SHBG,SHBG,SIRD,80,16.87 (0.15),,,,,,,
PRT,SIRPB1,SIRPB1,SIDD,230,19.2 (0.07),0.720267835455048,0.979968901863271,0.595508651446623,0.591286452618805,0.718246265609625,0.488031652334424,0.684161848868621
PRT,SIRPB1,SIRPB1,MARD,247,19.28 (0.07),,,,,,,
PRT,SIRPB1,SIRPB1,MOD,132,19.31 (0.09),,,,,,,
PRT,SIRPB1,SIRPB1,SIRD,78,19.07 (0.12),,,,,,,
PRT,SLC35B2,SLC35B2,SIDD,240,20.06 (0.03),0.574479181482799,0.608598558292523,0.275431772948415,0.81485120035269,0.83908311098078,0.664657825947931,0.478215607802382
PRT,SLC35B2,SLC35B2,MARD,265,20 (0.02),,,,,,,
PRT,SLC35B2,SLC35B2,MOD,138,20.04 (0.03),,,,,,,
PRT,SLC35B2,SLC35B2,SIRD,80,20.03 (0.04),,,,,,,
PRT,SLC4A1,SLC4A1,SIDD,233,15.54 (0.11),0.958593283838903,1.0,0.857618337073635,0.87411871587677,1.0,1.0,1.0
PRT,SLC4A1,SLC4A1,MARD,262,15.52 (0.09),,,,,,,
PRT,SLC4A1,SLC4A1,MOD,136,15.61 (0.12),,,,,,,
PRT,SLC4A1,SLC4A1,SIRD,79,15.54 (0.14),,,,,,,
PRT,SLC4A2,SLC4A2,SIDD,194,18.14 (0.06),0.508873580373487,0.399433515345292,0.34787604879119,0.797985596330718,0.309281227776037,0.27792664943021,0.153052144934116
PRT,SLC4A2,SLC4A2,MARD,216,18.01 (0.06),,,,,,,
PRT,SLC4A2,SLC4A2,MOD,114,18.15 (0.06),,,,,,,
PRT,SLC4A2,SLC4A2,SIRD,67,17.98 (0.08),,,,,,,
PRT,SMARCA4,SMARCA4,SIDD,178,18.9 (0.07),0.612428494103068,0.474819880916075,0.60644894454637,0.4931196480883,0.452947972481121,0.986779360197412,0.515967716693715
PRT,SMARCA4,SMARCA4,MARD,193,18.78 (0.08),,,,,,,
PRT,SMARCA4,SMARCA4,MOD,110,18.88 (0.12),,,,,,,
PRT,SMARCA4,SMARCA4,SIRD,64,19.02 (0.11),,,,,,,
PRT,SMPD4,SMPD4,SIDD,175,16.95 (0.08),0.864580283164789,0.84266048302615,0.914714300099604,0.65902742174533,0.871216525013885,1.0,1.0
PRT,SMPD4,SMPD4,MARD,187,16.95 (0.07),,,,,,,
PRT,SMPD4,SMPD4,MOD,102,17.08 (0.09),,,,,,,
PRT,SMPD4,SMPD4,SIRD,58,16.92 (0.13),,,,,,,
PRT,SND1,SND1,SIDD,189,17.04 (0.1),0.94945064556203,1.0,1.0,1.0,1.0,0.890979161233562,0.887281896418178
PRT,SND1,SND1,MARD,212,17.02 (0.09),,,,,,,
PRT,SND1,SND1,MOD,109,17.19 (0.13),,,,,,,
PRT,SND1,SND1,SIRD,68,17.06 (0.16),,,,,,,
PRT,SNTB2,SNTB2,SIDD,177,21.42 (0.11),0.958593283838903,1.0,1.0,0.846960263974922,0.839256869035838,1.0,1.0
PRT,SNTB2,SNTB2,MARD,193,21.35 (0.1),,,,,,,
PRT,SNTB2,SNTB2,MOD,104,21.44 (0.14),,,,,,,
PRT,SNTB2,SNTB2,SIRD,65,21.25 (0.19),,,,,,,
PRT,SNX27,SNX27,SIDD,200,24.44 (0.1),0.968545316298646,1.0,1.0,1.0,0.936378749279507,0.941288505295239,1.0
PRT,SNX27,SNX27,MARD,223,24.54 (0.1),,,,,,,
PRT,SNX27,SNX27,MOD,115,24.65 (0.09),,,,,,,
PRT,SNX27,SNX27,SIRD,60,24.45 (0.17),,,,,,,
PRT,SPARCL1,SPARCL1,SIDD,182,15.74 (0.19),0.96571287679749,0.891040754119324,1.0,1.0,1.0,1.0,1.0
PRT,SPARCL1,SPARCL1,MARD,196,15.75 (0.19),,,,,,,
PRT,SPARCL1,SPARCL1,MOD,104,15.74 (0.26),,,,,,,
PRT,SPARCL1,SPARCL1,SIRD,56,15.55 (0.3),,,,,,,
PRT,SPG11,SPG11,SIDD,236,14.34 (0.03),0.569628214022895,0.251647522844705,0.436205661465411,0.533286429625997,0.55773444197485,0.760395169297362,0.673759784419664
PRT,SPG11,SPG11,MARD,264,14.3 (0.03),,,,,,,
PRT,SPG11,SPG11,MOD,138,14.37 (0.03),,,,,,,
PRT,SPG11,SPG11,SIRD,78,14.35 (0.04),,,,,,,
PRT,SPP1,SPP1,SIDD,216,16.56 (0.1),0.958593283838903,0.992125930741123,1.0,0.973993660962557,1.0,1.0,0.872229206387444
PRT,SPP1,SPP1,MARD,242,16.64 (0.09),,,,,,,
PRT,SPP1,SPP1,MOD,126,16.57 (0.12),,,,,,,
PRT,SPP1,SPP1,SIRD,70,16.45 (0.18),,,,,,,
PRT,SPTA1,SPTA1,SIDD,235,15.19 (0.1),0.640389243737123,0.438531446925607,0.524196229578485,0.744700755992902,0.648645823325496,0.710278298953726,0.622657484467254
PRT,SPTA1,SPTA1,MARD,261,15.37 (0.09),,,,,,,
PRT,SPTA1,SPTA1,MOD,134,15.12 (0.14),,,,,,,
PRT,SPTA1,SPTA1,SIRD,78,15.15 (0.16),,,,,,,
PRT,SPTAN1,SPTAN1,SIDD,242,17.2 (0.06),0.614805394164161,0.401143600985677,0.495286181863372,0.89107893981447,0.307432027311909,0.586823504895297,0.627018211030266
PRT,SPTAN1,SPTAN1,MARD,268,17.27 (0.06),,,,,,,
PRT,SPTAN1,SPTAN1,MOD,139,17.23 (0.08),,,,,,,
PRT,SPTAN1,SPTAN1,SIRD,80,17.07 (0.09),,,,,,,
PRT,SPTB,SPTB,SIDD,232,14.67 (0.13),0.785642703364172,0.906925758625318,0.860188648130312,0.653344179632686,1.0,0.574715273612378,0.734904253653303
PRT,SPTB,SPTB,MARD,261,14.51 (0.1),,,,,,,
PRT,SPTB,SPTB,MOD,138,14.53 (0.14),,,,,,,
PRT,SPTB,SPTB,SIRD,80,14.73 (0.2),,,,,,,
PRT,SPTBN1,SPTBN1,SIDD,215,15.3 (0.13),0.928013057211491,1.0,1.0,1.0,0.978944085609801,0.898134800846503,1.0
PRT,SPTBN1,SPTBN1,MARD,243,15.33 (0.13),,,,,,,
PRT,SPTBN1,SPTBN1,MOD,124,15.17 (0.18),,,,,,,
PRT,SPTBN1,SPTBN1,SIRD,74,15.39 (0.21),,,,,,,
PRT,SSB,SSB,SIDD,229,18.5 (0.05),0.640686148275814,0.872164416826945,0.920209392443232,0.531689431725342,0.31139202258936,0.408326063791944,0.904309793954872
PRT,SSB,SSB,MARD,251,18.6 (0.04),,,,,,,
PRT,SSB,SSB,MOD,131,18.62 (0.05),,,,,,,
PRT,SSB,SSB,SIRD,66,18.43 (0.11),,,,,,,
PRT,STAT1,STAT1,SIDD,185,16.2 (0.14),0.447596677753929,0.38063939733089,0.938796924224791,0.177676250027587,0.213169927925472,0.0847573184703924,0.261889929806232
PRT,STAT1,STAT1,MARD,195,16.17 (0.12),,,,,,,
PRT,STAT1,STAT1,MOD,110,16.54 (0.18),,,,,,,
PRT,STAT1,STAT1,SIRD,54,15.77 (0.29),,,,,,,
PRT,STXBP5,STXBP5,SIDD,242,20.09 (0.04),0.0967361881047228,0.063590819000599,0.246286893563103,0.0054241056102259,0.304511752213936,0.574995036456197,0.0665715773859459
PRT,STXBP5,STXBP5,MARD,268,20.16 (0.03),,,,,,,
PRT,STXBP5,STXBP5,MOD,139,20.3 (0.05),,,,,,,
PRT,STXBP5,STXBP5,SIRD,80,20.24 (0.06),,,,,,,
PRT,SUCLG2,SUCLG2,SIDD,237,20.51 (0.05),0.418322530095678,0.896837750489207,0.212377666892248,0.213871089100872,0.434635616864318,0.469622333229152,0.133613816961911
PRT,SUCLG2,SUCLG2,MARD,259,20.64 (0.05),,,,,,,
PRT,SUCLG2,SUCLG2,MOD,129,20.57 (0.08),,,,,,,
PRT,SUCLG2,SUCLG2,SIRD,77,20.68 (0.1),,,,,,,
PRT,SYNE1,SYNE1,SIDD,234,16.69 (0.09),0.866809692506784,1.0,1.0,1.0,0.956675264011805,0.879047958662389,0.932803248809443
PRT,SYNE1,SYNE1,MARD,254,16.88 (0.08),,,,,,,
PRT,SYNE1,SYNE1,MOD,132,16.93 (0.09),,,,,,,
PRT,SYNE1,SYNE1,SIRD,76,16.87 (0.13),,,,,,,
PRT,SYNPO2,SYNPO2,SIDD,190,16.71 (0.08),0.872466095099641,0.90060247968678,0.95873806159102,1.0,0.861716912650446,1.0,1.0
PRT,SYNPO2,SYNPO2,MARD,222,16.58 (0.08),,,,,,,
PRT,SYNPO2,SYNPO2,MOD,107,16.58 (0.11),,,,,,,
PRT,SYNPO2,SYNPO2,SIRD,61,16.58 (0.14),,,,,,,
PRT,SYTL1,SYTL1,SIDD,214,18.41 (0.04),0.0874017282881318,0.0515376652384966,0.392096300970624,0.205608790468506,0.0570480866290103,0.0025262224488779,0.0189886184868392
PRT,SYTL1,SYTL1,MARD,244,18.43 (0.04),,,,,,,
PRT,SYTL1,SYTL1,MOD,119,18.27 (0.06),,,,,,,
PRT,SYTL1,SYTL1,SIRD,67,18.52 (0.14),,,,,,,
PRT,TAGLN,TAGLN,SIDD,242,21.83 (0.03),0.0019912162252674,0.0082659801381315,0.540370799483329,0.0024231245768784,0.0007372417020561,0.248589326039439,0.000316390801295
PRT,TAGLN,TAGLN,MARD,268,21.85 (0.02),,,,,,,
PRT,TAGLN,TAGLN,MOD,139,21.96 (0.03),,,,,,,
PRT,TAGLN,TAGLN,SIRD,80,22.02 (0.04),,,,,,,
PRT,TALDO1,TALDO1,SIDD,242,25.56 (0.02),0.785642703364172,0.879890727618212,0.937854403237794,1.0,0.933066778045402,0.88190918693873,0.66073054238932
PRT,TALDO1,TALDO1,MARD,268,25.53 (0.02),,,,,,,
PRT,TALDO1,TALDO1,MOD,139,25.51 (0.03),,,,,,,
PRT,TALDO1,TALDO1,SIRD,80,25.5 (0.03),,,,,,,
PRT,TANGO2,TANGO2,SIDD,177,20.66 (0.24),0.864693534379906,1.0,1.0,1.0,1.0,0.733706169003727,0.952136139118825
PRT,TANGO2,TANGO2,MARD,202,20.83 (0.21),,,,,,,
PRT,TANGO2,TANGO2,MOD,100,20.81 (0.35),,,,,,,
PRT,TANGO2,TANGO2,SIRD,63,20.64 (0.39),,,,,,,
